id,name,urbanCenter,capital,pop2015Cat,lat,lon
436,Pensacola,1,0,>100k,30.44,-87.23
437,Esmeraldas,1,0,>100k,0.98,-79.66
440,Milagro,1,0,>100k,-2.14,-79.59
442,Chiclayo,1,0,>500k,-6.77,-79.84
443,Memphis,1,0,>250k,35.09,-89.91
444,Babahoyo,1,0,>100k,-1.8,-79.53
447,Quevedo,1,0,>100k,-1.03,-79.47
448,Bartlett,1,0,>100k,35.18,-89.81
449,Sioux Falls,1,0,>100k,43.53,-96.74
451,Colón,1,0,>100k,9.35,-79.86
452,La Chorrera,1,0,>100k,8.87,-79.79
453,Cantón Santo Domingo de los Tsachilas,1,0,>250k,-0.26,-79.18
454,Nuevo Arraiján,1,0,>100k,8.94,-79.69
455,City of Loja,1,0,>100k,-4,-79.21
456,Cuenca,1,0,>250k,-2.89,-79.01
457,Regina,1,0,>100k,50.46,-104.61
458,Panama City,1,1,>500k,8.97,-79.53
460,Sector 3,1,0,>100k,9.1,-79.34
461,Tumaco,1,0,>100k,1.81,-78.77
462,Saskatoon,1,0,>100k,52.13,-106.64
463,Riobamba,1,0,>100k,-1.67,-78.65
464,Ambato,1,0,>100k,-1.26,-78.63
466,Trujillo,1,0,>500k,-8.09,-79.03
467,Quito,1,1,>500k,-0.21,-78.5
473,Havana,1,1,>500k,23.13,-82.37
474,Des Moines,1,0,>250k,41.6,-93.68
478,Cajamarca,1,0,>100k,-7.16,-78.51
479,Ibarra,1,0,>100k,0.35,-78.13
480,Chimbote,1,0,>250k,-9.1,-78.55
482,Montgomery,1,0,>100k,32.36,-86.25
483,O’Fallon,1,0,>100k,38.78,-90.61
484,Chesterfield,1,0,>100k,38.61,-90.54
486,Birmingham,1,0,>100k,33.51,-86.82
487,St. Louis,1,0,>500k,38.65,-90.3
488,Ipiales,1,0,>100k,0.83,-77.63
490,Matanzas,1,0,>100k,23.04,-81.56
492,Pasto,1,0,>250k,1.21,-77.28
497,El esfuerzo,1,0,>250k,3.87,-77
498,Huaraz,1,0,>100k,-9.52,-77.53
500,Bradenton,1,0,>500k,27.3,-82.5
501,Tampa,1,0,>500k,27.81,-82.7
503,Cienfuegos,1,0,>100k,22.15,-80.45
504,Huacho,1,0,>100k,-11.1,-77.61
506,Popayán,1,0,>250k,2.46,-76.6
507,Cape Coral,1,0,>250k,26.6,-81.92
509,Columbus,1,0,>100k,32.49,-84.95
510,Fargo,1,0,>100k,46.86,-96.82
512,Cali,1,0,>500k,3.43,-76.52
514,Jamundí,1,0,>100k,3.26,-76.54
515,Quibdó,1,0,>100k,5.69,-76.65
518,Cedar Rapids,1,0,>100k,41.99,-91.66
523,Santa Clara,1,0,>100k,22.41,-79.98
524,Palmira,1,0,>100k,3.53,-76.3
525,Springfield,1,0,>100k,39.79,-89.65
527,Apartadó,1,0,>100k,7.88,-76.63
528,Lima,1,1,>500k,-12.05,-77.05
529,N/A,1,0,>250k,-12.11,-77.19
530,Nashville,1,0,>250k,36.13,-86.76
531,Tuluá,1,0,>100k,4.09,-76.2
532,Tarapoto,1,0,>100k,-6.49,-76.37
533,Pitalito,1,0,>100k,1.85,-76.05
537,Sancti Spiritus,1,0,>100k,21.94,-79.44
539,Pampa Limay,1,0,>100k,-12.21,-76.86
540,Cartago,1,0,>100k,4.75,-75.92
541,Davenport,1,0,>100k,41.52,-90.53
542,Pereira,1,0,>500k,4.81,-75.7
544,Florencia,1,0,>100k,1.62,-75.6
545,Evansville,1,0,>100k,37.98,-87.53
547,Armenia,1,0,>250k,4.53,-75.69
548,Homestead,1,0,>100k,25.49,-80.44
549,Huánuco,1,0,>100k,-9.94,-76.24
550,Peoria,1,0,>100k,40.71,-89.61
553,Eagan,1,0,>100k,44.77,-93.23
554,Minneapolis [Saint Paul],1,0,>500k,45,-93.23
556,Miami,1,0,>500k,26.18,-80.21
557,Montego Bay,1,0,>100k,18.48,-77.91
559,Atlanta,1,0,>500k,33.84,-84.3
561,Medellín,1,0,>500k,6.24,-75.58
563,Montería,1,0,>250k,8.76,-75.88
565,Manizales,1,0,>250k,5.06,-75.49
568,Orlando,1,0,>500k,28.54,-81.37
569,Ciego de Ávila,1,0,>100k,21.84,-78.76
570,Neiva,1,0,>250k,2.94,-75.28
575,Ibagué,1,0,>500k,4.44,-75.22
576,Bloomington,1,0,>100k,40.49,-88.97
577,Roswell,1,0,>100k,34.05,-84.26
584,Sahagún,1,0,>100k,8.95,-75.45
585,Chincha Alta,1,0,>100k,-13.42,-76.14
586,Cartagena,1,0,>500k,10.39,-75.5
587,Sincelejo,1,0,>250k,9.3,-75.4
588,Champaign,1,0,>100k,40.11,-88.25
591,Port St. Lucie,1,0,>100k,27.28,-80.37
594,Palm Bay,1,0,>250k,28.13,-80.63
595,Jacksonville,1,0,>250k,30.31,-81.65
596,Stuart,1,0,>100k,27.2,-80.24
598,Girardot,1,0,>100k,4.3,-74.8
600,Kingston,1,1,>500k,17.98,-76.77
604,Camagüey,1,0,>250k,21.38,-77.91
606,Daytona Beach,1,0,>100k,29.21,-81.03
615,Fusagasugá,1,0,>100k,4.33,-74.38
616,Huancayo,1,0,>250k,-12.06,-75.21
617,Facatativá,1,0,>100k,4.81,-74.35
619,Manzanillo,1,0,>100k,20.34,-77.12
621,Bogota,1,1,>500k,4.6,-74.09
622,Pucallpa,1,0,>250k,-8.39,-74.57
623,Pichanaki,1,0,>100k,-10.93,-74.88
624,Louisville,1,0,>500k,38.22,-85.7
625,Winnipeg,1,0,>500k,49.88,-97.15
626,Barranquilla,1,0,>500k,10.94,-74.8
628,Rockford,1,0,>100k,42.29,-89.04
629,Chía,1,0,>100k,4.89,-74.04
631,Zipaquirá,1,0,>100k,5.03,-73.99
632,Las Tunas,1,0,>100k,20.96,-76.96
634,Chicago,1,0,>500k,41.79,-87.82
635,Joliet,1,0,>250k,41.56,-88.15
637,Madison,1,0,>250k,43.07,-89.41
639,Bayamo,1,0,>100k,20.37,-76.63
645,Barrancabermeja,1,0,>100k,7.07,-73.85
646,Villavicencio,1,0,>250k,4.14,-73.62
647,Ciénaga,1,0,>100k,11,-74.27
648,Elgin,1,0,>100k,42.03,-88.29
650,Lafayette,1,0,>100k,40.42,-86.88
651,Indianapolis,1,0,>500k,39.81,-86.15
652,Algonquin,1,0,>100k,42.19,-88.31
654,Santa Marta,1,0,>250k,11.23,-74.18
656,Savannah,1,0,>100k,32.06,-81.12
657,12 de Diciembre,1,0,>100k,-3.84,-73.33
658,Holguín,1,0,>250k,20.88,-76.26
659,Tunja,1,0,>100k,5.54,-73.36
662,Waukegan,1,0,>250k,42.38,-87.95
663,Ayacucho,1,0,>100k,-13.16,-74.22
664,Santiago de Cuba,1,0,>250k,20.03,-75.82
665,Lexington,1,0,>250k,38.02,-84.49
669,Nassau,1,1,>100k,25.08,-77.35
670,Bucaramanga,1,0,>500k,7.09,-73.13
672,Piedecuesta,1,0,>100k,6.99,-73.05
674,Kenosha,1,0,>100k,42.58,-87.86
675,Milwaukee,1,0,>500k,43.03,-88.01
677,Racine,1,0,>100k,42.73,-87.82
678,Valledupar,1,0,>250k,10.46,-73.26
679,Florence,1,0,>100k,39,-84.63
680,Guantanamo,1,0,>100k,20.15,-75.2
681,Cincinnati,1,0,>500k,39.24,-84.46
686,Columbia,1,0,>100k,34,-81.01
687,Yopal,1,0,>100k,5.33,-72.39
689,Cúcuta,1,0,>500k,7.91,-72.5
691,Villa del Rosario,1,0,>100k,7.83,-72.48
692,Riohacha,1,0,>100k,11.54,-72.91
693,South Bend,1,0,>100k,41.68,-86.22
694,Appleton,1,0,>100k,44.25,-88.41
697,San Cristóbal,1,0,>250k,7.77,-72.23
698,Charleston,1,0,>100k,32.87,-79.99
702,Dayton,1,0,>250k,39.71,-84.18
707,Charlotte,1,0,>250k,35.19,-80.85
708,Manaure,1,0,>100k,11.78,-72.44
709,Fort Wayne,1,0,>100k,41.09,-85.11
711,Green Bay,1,0,>100k,44.49,-88.03
712,Maicao,1,0,>100k,11.38,-72.24
714,Uribia,1,0,>100k,11.71,-72.27
715,El Vigía,1,0,>100k,8.61,-71.66
718,Kalamazoo,1,0,>100k,42.26,-85.59
719,Maracaibo,1,0,>500k,10.64,-71.65
723,Cusco,1,0,>250k,-13.53,-71.95
724,Mérida,1,0,>250k,8.58,-71.18
725,Grand Rapids,1,0,>250k,42.92,-85.67
726,Cabimas,1,0,>250k,10.38,-71.44
727,Ciudad Ojeda,1,0,>100k,10.2,-71.32
728,Petit-Goâve,1,0,>100k,18.42,-72.87
729,Columbus,1,0,>500k,40.01,-83
730,Anse-à-Galets,1,0,>100k,18.84,-72.87
732,Arauca,1,0,>100k,7.08,-70.76
735,Léogâne,1,0,>100k,18.48,-72.63
736,Jacmel,1,0,>100k,18.24,-72.54
737,Saint-Marc,1,0,>100k,19.1,-72.7
739,Port-de-Paix,1,0,>100k,19.94,-72.83
740,Gonaïves,1,0,>250k,19.45,-72.68
741,Port-au-Prince,1,1,>500k,18.54,-72.34
742,Greensboro,1,0,>100k,36.07,-79.84
743,Saint-Louis-du-Nord,1,0,>100k,19.93,-72.72
744,Valera,1,0,>100k,9.32,-70.6
749,Lansing,1,0,>100k,42.72,-84.55
752,Fayetteville,1,0,>100k,35.04,-78.94
753,Arequipa,1,0,>500k,-16.4,-71.54
754,Toledo,1,0,>100k,41.67,-83.55
756,Barinas,1,0,>250k,8.62,-70.22
760,Cap-Haitien,1,0,>250k,19.73,-72.21
765,Carora,1,0,>100k,10.17,-70.08
767,Punto Fijo,1,0,>250k,11.69,-70.2
768,Cary,1,0,>100k,35.8,-78.81
770,Detroit,1,0,>500k,42.44,-83.15
771,Guanare,1,0,>100k,9.04,-69.74
774,El Tocuyo,1,0,>100k,9.79,-69.79
775,Raleigh,1,0,>250k,35.83,-78.64
776,Ouanaminthe,1,0,>100k,19.55,-71.72
777,Flint,1,0,>100k,43.01,-83.7
782,Coro,1,0,>100k,11.4,-69.67
783,Barquisimeto,1,0,>500k,10.06,-69.36
786,Acarigua,1,0,>250k,9.57,-69.21
787,Canton,1,0,>100k,40.83,-81.42
788,Juliaca,1,0,>250k,-15.49,-70.13
790,Cleveland,1,0,>500k,41.48,-81.65
793,Akron,1,0,>100k,41.08,-81.5
796,Puno,1,0,>100k,-15.84,-70.02
797,Santiago de los Caballeros,1,0,>500k,19.46,-70.68
800,Tacna,1,0,>250k,-18.02,-70.25
801,Puerto Plata,1,0,>100k,19.79,-70.69
803,La Vega,1,0,>100k,19.23,-70.53
807,Willemstad,1,0,>100k,12.13,-68.91
808,San Carlos,1,0,>100k,9.66,-68.58
813,San Cristóbal,1,0,>100k,18.42,-70.12
815,San Francisco de Macoris,1,0,>100k,19.3,-70.26
816,Santo Domingo,1,1,>500k,18.47,-69.9
817,Youngstown,1,0,>100k,41.09,-80.67
819,Pittsburgh,1,0,>500k,40.42,-79.97
821,Valencia,1,0,>500k,10.19,-67.97
822,Iquique,1,0,>250k,-20.25,-70.12
823,Puerto Ayacucho,1,0,>100k,5.65,-67.61
824,Puerto Cabello,1,0,>100k,10.47,-68.03
826,Rio Branco,1,0,>250k,-9.97,-67.82
828,Richmond,1,0,>100k,37.56,-77.47
829,Biruaca,1,0,>100k,7.84,-67.52
830,San Pedro de Macorís,1,0,>100k,18.46,-69.3
831,San Fernando de Apure,1,0,>100k,7.86,-67.44
833,Maracay,1,0,>500k,10.23,-67.54
834,London,1,0,>250k,42.98,-81.24
835,Calabozo,1,0,>100k,8.92,-67.42
839,La Romana,1,0,>100k,18.43,-68.99
842,San Juan de Los Morros,1,0,>100k,9.92,-67.36
844,Antofagasta,1,0,>100k,-23.68,-70.41
845,La Victoria,1,0,>100k,10.22,-67.32
846,Erie,1,0,>100k,42.11,-80.09
847,Virginia Beach,1,0,>500k,36.85,-76.22
849,El Alto [La Paz],1,0,>500k,-16.52,-68.16
850,Newport News,1,0,>250k,37.06,-76.43
851,Higüey,1,0,>100k,18.62,-68.72
852,Manassas,1,0,>100k,38.77,-77.49
853,Los Teques,1,0,>250k,10.36,-67.01
854,Catia La Mar,1,0,>250k,10.6,-66.96
855,Washington D.C.,1,1,>500k,38.9,-77.01
856,Dale City,1,0,>100k,38.65,-77.31
857,Caracas,1,1,>500k,10.5,-66.92
861,Charallave,1,0,>100k,10.24,-66.86
864,Santa Teresa del Tuy,1,0,>100k,10.26,-66.7
865,Kitchener,1,0,>250k,43.45,-80.5
869,Guarenas,1,0,>250k,10.47,-66.57
870,Cambridge,1,0,>100k,43.39,-80.31
873,Guelph,1,0,>100k,43.54,-80.25
875,Toronto,1,0,>500k,43.65,-79.53
877,Columbia,1,0,>100k,39.2,-76.82
879,Valle de la Pascua,1,0,>100k,9.21,-66
880,Baltimore,1,0,>500k,39.31,-76.61
882,Copiapó,1,0,>100k,-27.38,-70.32
884,La Serena,1,0,>250k,-29.94,-71.28
885,St. Catharines,1,0,>100k,43.17,-79.23
886,Harrisburg,1,0,>100k,40.26,-76.89
887,York,1,0,>100k,39.96,-76.72
888,Oruro,1,0,>250k,-17.97,-67.11
889,Niagara Falls,1,0,>100k,43.1,-79.05
890,Buffalo,1,0,>500k,42.92,-78.81
893,Newmarket,1,0,>100k,44.03,-79.46
894,Barrie,1,0,>100k,44.37,-79.68
895,Lancaster,1,0,>100k,40.05,-76.3
896,Ponce,1,0,>100k,18.01,-66.61
897,Cochabamba,1,0,>500k,-17.4,-66.18
898,Philadelphia,1,0,>500k,39.91,-75.24
899,Oshawa,1,0,>250k,43.9,-78.88
900,Reading,1,0,>100k,40.34,-75.94
901,Viña del Mar [Valparaíso],1,0,>500k,-33.02,-71.51
902,Río Piedras [San Juan],1,0,>500k,18.4,-66.09
904,Barcelona,1,0,>500k,10.17,-64.66
905,Caguas,1,0,>100k,18.23,-66.03
907,Anaco,1,0,>100k,9.43,-64.46
910,Rochester,1,0,>250k,43.17,-77.63
912,Las Delicias,1,0,>100k,8.85,-64.26
913,Allentown,1,0,>250k,40.64,-75.41
914,Concepción,1,0,>500k,-36.79,-73.08
921,Trinidad,1,0,>100k,-14.83,-64.9
922,Chiguayante,1,0,>100k,-36.93,-73.02
924,Cumana,1,0,>250k,10.45,-64.16
926,Porto Velho,1,0,>250k,-8.77,-63.87
927,Potosí,1,0,>100k,-19.58,-65.76
931,Santiago,1,1,>500k,-33.45,-70.67
933,Trenton,1,0,>100k,40.23,-74.73
934,Porlamar,1,0,>250k,10.98,-63.86
935,Ciudad Bolívar,1,0,>250k,8.09,-63.55
936,Talca,1,0,>100k,-35.43,-71.66
940,Sucre,1,1,>100k,-19.04,-65.26
941,Curicó,1,0,>100k,-34.98,-71.24
942,Toms River,1,0,>100k,39.96,-74.16
944,Chillán,1,0,>100k,-36.61,-72.11
945,New York,1,0,>500k,40.77,-73.88
946,Rancagua,1,0,>100k,-34.17,-70.73
949,Brick,1,0,>250k,40.19,-74.06
950,Syracuse,1,0,>250k,43.08,-76.15
951,Maturin,1,0,>500k,9.74,-63.21
952,Los Ángeles,1,0,>100k,-37.47,-72.35
954,Carúpano,1,0,>100k,10.65,-63.26
957,Ciudad Guayana,1,0,>500k,8.28,-62.74
958,Temuco,1,0,>250k,-38.74,-72.6
961,Valdivia,1,0,>100k,-39.83,-73.23
962,San Juan,1,0,>250k,-31.54,-68.54
965,Tarija,1,0,>100k,-21.53,-64.73
966,Mendoza,1,0,>500k,-32.91,-68.81
967,San Salvador de Jujuy,1,0,>100k,-24.19,-65.3
968,Osorno,1,0,>100k,-40.58,-73.14
969,Salta,1,0,>500k,-24.81,-65.42
971,Tucupita,1,0,>100k,9.06,-62.05
972,Bridgeport,1,0,>500k,41.23,-73.05
974,La Rioja,1,0,>100k,-29.42,-66.86
976,Santa Cruz de la Sierra,1,0,>500k,-17.8,-63.15
983,Albany,1,0,>100k,42.68,-73.79
984,Puerto Montt,1,0,>100k,-41.47,-72.94
987,Port of Spain,1,0,>250k,10.67,-61.48
989,Ottawa,1,1,>500k,45.42,-75.7
990,San Fernando,1,0,>100k,10.28,-61.45
991,San Miguel de Tucumán,1,0,>500k,-26.82,-65.21
994,Yacuiba,1,0,>100k,-22.02,-63.68
996,San Fernando del Valle de Catamarca,1,0,>100k,-28.46,-65.77
997,Hartford,1,0,>250k,41.73,-72.71
998,Boa Vista,1,0,>250k,2.81,-60.71
1002,Orléans,1,0,>100k,45.47,-75.5
1003,San Rafael,1,0,>100k,-34.62,-68.33
1004,Springfield,1,0,>250k,42.15,-72.57
1006,Manaus,1,0,>500k,-3.06,-59.99
1008,San Carlos de Bariloche,1,0,>100k,-41.15,-71.3
1009,Providence,1,0,>500k,41.78,-71.4
1010,Santiago del Estero,1,0,>250k,-27.78,-64.26
1011,Worcester,1,0,>100k,42.26,-71.79
1014,San Luis,1,0,>100k,-33.3,-66.33
1016,Fall River,1,0,>100k,41.72,-71.16
1017,Montreal,1,0,>500k,45.53,-73.67
1020,New Bedford,1,0,>100k,41.64,-70.92
1022,Boston,1,0,>500k,42.38,-71.06
1025,Lowell,1,0,>100k,42.64,-71.32
1029,Lawrence,1,0,>100k,42.71,-71.16
1030,Repentigny,1,0,>100k,45.75,-73.46
1031,Bridgetown,1,1,>100k,13.1,-59.62
1035,Cordoba,1,0,>500k,-31.4,-64.21
1036,Neuquén,1,0,>100k,-38.95,-68.08
1038,Georgetown,1,1,>100k,6.8,-58.17
1041,Sherbrooke,1,0,>100k,45.4,-71.92
1043,Río Cuarto,1,0,>100k,-33.12,-64.35
1044,Trois-Rivières,1,0,>100k,46.35,-72.56
1048,Quebec,1,0,>500k,46.82,-71.27
1053,Santa Rosa,1,0,>100k,-36.62,-64.29
1057,Corumbá,1,0,>100k,-19.02,-57.64
1059,Paramaribo,1,1,>100k,5.84,-55.17
1060,Santa Fe,1,0,>250k,-31.61,-60.71
1063,Cuiabá,1,0,>500k,-15.62,-56.09
1064,Reconquista,1,0,>100k,-29.14,-59.66
1065,Resistencia,1,0,>250k,-27.46,-58.99
1066,Sinop,1,0,>100k,-11.86,-55.51
1067,Paraná,1,0,>100k,-31.75,-60.51
1068,Santarém,1,0,>100k,-2.44,-54.72
1069,Corrientes,1,0,>250k,-27.48,-58.81
1070,Rosario,1,0,>500k,-32.92,-60.7
1073,Formosa,1,0,>100k,-26.18,-58.18
1074,Asuncion,1,1,>500k,-25.29,-57.64
1078,Comodoro Rivadavia,1,0,>100k,-45.87,-67.52
1080,San Nicolás de los Arroyos,1,0,>100k,-33.34,-60.22
1083,Bahía Blanca,1,0,>250k,-38.74,-62.27
1084,Rondonópolis,1,0,>100k,-16.46,-54.64
1085,Pedro Juan Caballero,1,0,>100k,-22.54,-55.72
1089,Concordia,1,0,>100k,-31.38,-58
1091,Campo Grande,1,0,>500k,-20.48,-54.62
1099,Uruguaiana,1,0,>100k,-29.77,-57.08
1100,Dourados,1,0,>100k,-22.23,-54.81
1101,Pilar,1,0,>100k,-34.44,-58.89
1105,Buenos Aires,1,1,>500k,-34.6,-58.4
1107,Posadas,1,0,>250k,-27.4,-55.91
1108,Encarnacion,1,0,>100k,-27.35,-55.85
1114,Punta Arenas,1,0,>100k,-53.15,-70.91
1115,Halifax,1,0,>100k,44.66,-63.58
1116,Río Gallegos,1,0,>100k,-51.63,-69.22
1117,La Plata,1,0,>500k,-34.91,-57.96
1118,Ciudad del Este,1,0,>500k,-25.52,-54.61
1119,Tandil,1,0,>100k,-37.32,-59.13
1121,Santana,1,0,>100k,-0.04,-51.17
1122,Macapá,1,0,>250k,0.05,-51.07
1127,Rivera,1,0,>100k,-30.9,-55.53
1131,Cascavel,1,0,>250k,-24.96,-53.45
1137,Las Piedras,1,0,>100k,-34.72,-56.22
1138,Montevideo,1,1,>500k,-34.86,-56.17
1139,Parauapebas,1,0,>100k,-6.07,-49.9
1141,Mar del Plata,1,0,>500k,-38.01,-57.57
1147,Rio Verde,1,0,>100k,-17.79,-50.92
1148,Santa Maria,1,0,>100k,-29.69,-53.83
1149,Maringá,1,0,>250k,-23.42,-51.92
1152,Presidente Prudente,1,0,>100k,-22.12,-51.41
1153,Chapecó,1,0,>100k,-27.1,-52.63
1160,Apucarana,1,0,>100k,-23.55,-51.45
1162,Londrina,1,0,>500k,-23.31,-51.17
1165,Belém,1,0,>500k,-1.37,-48.43
1166,Passo Fundo,1,0,>100k,-28.26,-52.4
1170,Guarapuava,1,0,>100k,-25.38,-51.48
1171,Araçatuba,1,0,>100k,-21.21,-50.44
1175,Birigui,1,0,>100k,-21.29,-50.33
1177,Goiânia,1,0,>500k,-16.71,-49.28
1181,Araguaína,1,0,>100k,-7.2,-48.21
1183,Castanhal,1,0,>100k,-1.29,-47.92
1190,Anápolis,1,0,>250k,-16.33,-48.95
1194,Marília,1,0,>100k,-22.21,-49.95
1197,São José do Rio Preto,1,0,>250k,-20.8,-49.39
1198,Ourinhos,1,0,>100k,-22.98,-49.87
1201,Pelotas,1,0,>250k,-31.74,-52.34
1202,Imperatriz,1,0,>100k,-5.52,-47.47
1204,Ponta Grossa,1,0,>250k,-25.09,-50.16
1205,Águas Lindas de Goiás,1,0,>100k,-15.75,-48.28
1208,Caxias do Sul,1,0,>250k,-29.17,-51.18
1209,Rio Grande,1,0,>100k,-32.06,-52.14
1210,Ceilândia,1,0,>500k,-15.84,-48.07
1211,Recanto das Emas,1,0,>100k,-15.91,-48.07
1214,Novo Hamburgo,1,0,>500k,-29.71,-51.13
1215,Gama,1,0,>250k,-16.05,-48.02
1216,Canoas,1,0,>250k,-29.92,-51.17
1217,Sapucaia do Sul,1,0,>100k,-29.84,-51.15
1218,Porto Alegre,1,0,>500k,-30.07,-51.15
1219,Guará,1,0,>250k,-15.82,-47.96
1220,Bauru,1,0,>250k,-22.32,-49.07
1221,Brasília,1,1,>100k,-15.78,-47.92
1226,Gravataí,1,0,>250k,-29.93,-51.04
1227,Sobradinho,1,0,>100k,-15.65,-47.81
1228,Uberlândia,1,0,>500k,-18.92,-48.28
1229,Barretos,1,0,>100k,-20.56,-48.57
1230,Lages,1,0,>100k,-27.81,-50.32
1235,Planaltina,1,0,>100k,-15.62,-47.65
1242,Curitiba,1,0,>500k,-25.44,-49.26
1243,Araucária,1,0,>100k,-25.58,-49.39
1244,Jaú,1,0,>100k,-22.29,-48.56
1250,Uberaba,1,0,>250k,-19.75,-47.93
1251,São José dos Pinhais,1,0,>100k,-25.53,-49.18
1252,Botucatu,1,0,>100k,-22.89,-48.44
1253,Araraquara,1,0,>100k,-21.78,-48.16
1254,Sertãozinho,1,0,>100k,-21.13,-48
1257,Ribeirao Preto,1,0,>500k,-21.17,-47.8
1259,Blumenau,1,0,>100k,-26.91,-49.09
1260,São Carlos,1,0,>100k,-22.02,-47.89
1262,Joinville,1,0,>250k,-26.3,-48.83
1264,Criciúma,1,0,>100k,-28.68,-49.39
1266,Paranaguá,1,0,>100k,-25.54,-48.53
1267,Franca,1,0,>250k,-20.53,-47.4
1268,Itapetininga,1,0,>100k,-23.59,-48.05
1271,Piracicaba,1,0,>250k,-22.72,-47.66
1272,Itajaí,1,0,>100k,-26.9,-48.67
1273,Rio Claro,1,0,>100k,-22.4,-47.57
1275,Balneário Camboriú,1,0,>100k,-27.01,-48.64
1281,Florianópolis,1,0,>500k,-27.6,-48.62
1282,Limeira,1,0,>250k,-22.57,-47.41
1284,Americana,1,0,>250k,-22.74,-47.36
1286,Sorocaba,1,0,>500k,-23.5,-47.47
1287,Patos de Minas,1,0,>100k,-18.59,-46.51
1288,Sumaré,1,0,>250k,-22.81,-47.28
1290,Salto,1,0,>100k,-23.2,-47.29
1291,Campinas,1,0,>500k,-22.91,-47.11
1293,Indaiatuba,1,0,>100k,-23.1,-47.22
1294,Passos,1,0,>100k,-20.72,-46.61
1295,Mogi Guaçu,1,0,>100k,-22.36,-46.94
1302,Jundiaí,1,0,>250k,-23.2,-46.85
1303,São Paulo,1,0,>500k,-23.57,-46.6
1305,Poços de Caldas,1,0,>100k,-21.79,-46.56
1307,Barreiras,1,0,>100k,-12.14,-44.99
1310,Francisco Morato,1,0,>250k,-23.31,-46.73
1312,São Luís,1,0,>500k,-2.55,-44.24
1313,Praia Grande,1,0,>250k,-24.03,-46.51
1314,Bragança Paulista,1,0,>100k,-22.94,-46.54
1317,Ribeirão Pires,1,0,>100k,-23.72,-46.4
1320,Santos,1,0,>500k,-23.96,-46.33
1322,Pouso Alegre,1,0,>100k,-22.24,-45.94
1324,Sao Jose dos Campos,1,0,>500k,-23.23,-45.9
1326,Varginha,1,0,>100k,-21.56,-45.44
1329,Taubaté,1,0,>250k,-23.02,-45.57
1331,Caxias,1,0,>100k,-4.86,-43.36
1334,Divinópolis,1,0,>100k,-20.14,-44.89
1343,Teresina,1,0,>500k,-5.1,-42.79
1344,Montes Claros,1,0,>250k,-16.73,-43.86
1345,Sete Lagoas,1,0,>100k,-19.45,-44.23
1346,Belo Horizonte,1,0,>500k,-19.9,-44.01
1351,Resende,1,0,>100k,-22.47,-44.47
1354,Volta Redonda,1,0,>250k,-22.52,-44.13
1355,Conselheiro Lafaiete,1,0,>100k,-20.66,-43.79
1358,Parnaíba,1,0,>100k,-2.92,-41.76
1361,Rio de Janeiro,1,0,>500k,-22.84,-43.39
1362,Juiz de Fora,1,0,>250k,-21.75,-43.37
1368,Petrópolis,1,0,>100k,-22.5,-43.18
1370,Coronel Fabriciano,1,0,>100k,-19.53,-42.63
1371,Ipatinga,1,0,>100k,-19.46,-42.55
1372,Sao Goncalo,1,0,>500k,-22.83,-43.01
1374,Teresópolis,1,0,>100k,-22.42,-42.97
1378,Governador Valadares,1,0,>100k,-18.87,-41.96
1379,Nova Friburgo,1,0,>100k,-22.27,-42.53
1381,Sobral,1,0,>100k,-3.68,-40.35
1382,Teófilo Otoni,1,0,>100k,-17.86,-41.5
1384,Petrolina,1,0,>250k,-9.4,-40.51
1386,Vitória da Conquista,1,0,>250k,-14.87,-40.85
1387,Cabo Frio,1,0,>100k,-22.86,-42.04
1388,Rio das Ostras,1,0,>100k,-22.5,-41.93
1389,Macaé,1,0,>100k,-22.37,-41.79
1391,Campos dos Goytacazes,1,0,>250k,-21.76,-41.32
1392,Cachoeiro de Itapemirim,1,0,>100k,-20.85,-41.13
1393,Jequié,1,0,>100k,-13.86,-40.08
1398,Juazeiro do Norte,1,0,>100k,-7.22,-39.32
1400,Vila Velha,1,0,>500k,-20.33,-40.35
1402,Colina de Laranjeiras,1,0,>250k,-20.2,-40.26
1404,Linhares,1,0,>100k,-19.38,-40.06
1406,Fortaleza,1,0,>500k,-3.79,-38.56
1407,Teixeira de Freitas,1,0,>100k,-17.54,-39.74
1410,Itabuna,1,0,>100k,-14.8,-39.28
1411,Feira de Santana,1,0,>500k,-12.25,-38.96
1414,Ilhéus,1,0,>100k,-14.8,-39.05
1419,Alagoinhas,1,0,>100k,-12.14,-38.42
1420,Salvador,1,0,>500k,-12.92,-38.43
1423,Camaçari,1,0,>100k,-12.71,-38.33
1424,Mossoró,1,0,>100k,-5.19,-37.35
1430,Aracaju,1,0,>500k,-10.92,-37.07
1431,Arapiraca,1,0,>100k,-9.75,-36.66
1432,Garanhuns,1,0,>100k,-8.89,-36.48
1434,Santa Cruz do Capibaribe,1,0,>100k,-7.95,-36.21
1436,Caruaru,1,0,>250k,-8.28,-35.97
1437,Campina Grande,1,0,>250k,-7.23,-35.9
1438,Maceió,1,0,>500k,-9.6,-35.75
1440,Potengi,1,0,>250k,-5.75,-35.26
1441,Parnamirim,1,0,>100k,-5.92,-35.27
1442,Natal,1,0,>500k,-5.84,-35.22
1443,Vitória de Santo Antão,1,0,>100k,-8.12,-35.29
1445,Recife,1,0,>500k,-8.04,-34.92
1449,João Pessoa,1,0,>500k,-7.15,-34.87
1451,João Teves,1,0,>100k,15.07,-23.59
1452,Dakar,1,1,>500k,14.72,-17.48
